Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
03-01-2022 00:00,S003,P0006,Electronics,North,448,342,112,357.52,95.74,10,Cloudy,0,94.29,Summer
03-01-2022 00:00,S003,P0007,Furniture,West,277,54,126,48.62,98.9,0,Cloudy,0,97.62,Summer
03-01-2022 00:00,S003,P0008,Toys,East,421,289,112,292.21,41.11,15,Cloudy,0,36.9,Summer
03-01-2022 00:00,S003,P0009,Toys,South,241,179,135,198.59,42.07,0,Snowy,1,37.66,Winter
03-01-2022 00:00,S003,P0010,Furniture,South,186,175,75,177.8,95.89,0,Rainy,1,96.19,Autumn
03-01-2022 00:00,S003,P0011,Clothing,West,413,209,86,220.54,84.12,5,Sunny,0,89.06,Spring
03-01-2022 00:00,S003,P0012,Toys,East,112,109,46,113.33,71.21,20,Rainy,1,74.71,Summer
03-01-2022 00:00,S003,P0013,Groceries,South,268,43,78,49.77,49.23,0,Rainy,1,47.75,Spring
03-01-2022 00:00,S003,P0014,Toys,South,347,58,38,49.31,21.87,10,Rainy,1,25,Autumn
03-01-2022 00:00,S003,P0015,Electronics,South,495,399,86,390.1,60.83,0,Cloudy,1,60.34,Spring
03-01-2022 00:00,S003,P0016,Clothing,West,324,95,145,111.3,56.78,20,Rainy,0,60.75,Winter
03-01-2022 00:00,S003,P0017,Clothing,West,330,296,138,297.58,76.12,5,Snowy,0,77.55,Spring
03-01-2022 00:00,S003,P0018,Electronics,East,297,105,66,104.66,98.9,10,Sunny,0,96.55,Winter
03-01-2022 00:00,S003,P0019,Clothing,East,169,103,47,107.67,46.24,5,Cloudy,0,47.84,Autumn
03-01-2022 00:00,S003,P0020,Toys,South,257,131,103,123.65,16.35,15,Cloudy,0,19.59,Autumn
03-01-2022 00:00,S004,P0001,Groceries,East,175,66,140,56.84,83.63,15,Sunny,0,79.9,Summer
03-01-2022 00:00,S004,P0002,Groceries,West,228,163,161,161.48,81.57,0,Cloudy,1,77.66,Winter
03-01-2022 00:00,S004,P0003,Clothing,South,188,98,176,98.87,44.68,10,Snowy,0,42.55,Spring
03-01-2022 00:00,S004,P0004,Groceries,East,211,150,20,167.75,60.11,0,Rainy,1,62.3,Summer
03-01-2022 00:00,S004,P0005,Furniture,North,149,15,60,21.91,24.63,20,Snowy,0,27.97,Winter
03-01-2022 00:00,S004,P0006,Electronics,North,383,36,75,26.89,36.31,5,Cloudy,1,34.82,Autumn
03-01-2022 00:00,S004,P0007,Electronics,East,478,303,153,307.7,11.36,15,Cloudy,1,15.64,Autumn
03-01-2022 00:00,S004,P0008,Electronics,East,217,209,35,215.04,63.1,10,Rainy,1,65.17,Winter
03-01-2022 00:00,S004,P0009,Electronics,West,73,69,65,68.51,30.82,20,Sunny,0,35.26,Winter
03-01-2022 00:00,S004,P0010,Electronics,West,467,143,183,139.44,23.73,0,Snowy,0,21.84,Winter
03-01-2022 00:00,S004,P0011,Clothing,West,353,239,44,255.26,29.49,5,Sunny,0,31.68,Winter
03-01-2022 00:00,S004,P0012,Groceries,North,471,192,115,188.72,74.42,15,Cloudy,1,75.61,Autumn
03-01-2022 00:00,S004,P0013,Clothing,South,129,23,92,38.86,58.3,20,Rainy,1,59.12,Autumn
03-01-2022 00:00,S004,P0014,Groceries,East,301,165,34,160.46,60.58,0,Sunny,1,58.02,Winter
03-01-2022 00:00,S004,P0015,Groceries,South,423,85,73,95.5,73.48,0,Rainy,0,77,Spring
03-01-2022 00:00,S004,P0016,Groceries,East,385,79,130,86.62,16.18,10,Cloudy,0,18.35,Spring
03-01-2022 00:00,S004,P0017,Toys,North,74,33,29,43.64,38.52,15,Rainy,0,39.57,Spring
03-01-2022 00:00,S004,P0018,Electronics,South,467,270,108,270.37,46.93,0,Snowy,0,46.83,Winter
03-01-2022 00:00,S004,P0019,Toys,North,140,1,47,-3.91,80.41,0,Snowy,0,76.9,Winter
03-01-2022 00:00,S004,P0020,Clothing,East,197,149,134,161.2,95.33,20,Cloudy,0,97.42,Winter
03-01-2022 00:00,S005,P0001,Groceries,North,159,3,145,18.12,36.3,0,Snowy,0,34.96,Winter
03-01-2022 00:00,S005,P0002,Electronics,North,322,59,111,78.35,82.08,10,Sunny,1,84.13,Spring
03-01-2022 00:00,S005,P0003,Groceries,East,106,15,101,25.13,46.4,20,Snowy,0,49.42,Summer
03-01-2022 00:00,S005,P0004,Groceries,South,475,351,132,358.12,59.76,5,Cloudy,0,57.14,Spring
03-01-2022 00:00,S005,P0005,Groceries,North,83,66,57,63.37,60.35,20,Sunny,1,60.81,Winter
03-01-2022 00:00,S005,P0006,Groceries,West,117,62,58,59.04,40.61,10,Snowy,1,44.37,Autumn
03-01-2022 00:00,S005,P0007,Clothing,West,368,77,44,95.69,63.61,5,Rainy,1,63.81,Winter
03-01-2022 00:00,S005,P0008,Electronics,South,207,177,154,173.93,97.09,5,Snowy,1,95.17,Summer
03-01-2022 00:00,S005,P0009,Electronics,West,398,349,98,350.47,52.72,10,Sunny,0,55.74,Winter
03-01-2022 00:00,S005,P0010,Groceries,North,476,74,25,91.48,14.41,20,Sunny,1,11.25,Spring
03-01-2022 00:00,S005,P0011,Groceries,North,119,40,151,43.92,74.14,0,Cloudy,1,69.67,Winter
03-01-2022 00:00,S005,P0012,Toys,North,77,72,27,68.01,46.94,20,Rainy,1,46.58,Winter
03-01-2022 00:00,S005,P0013,Toys,South,191,190,126,205.54,23.04,5,Snowy,0,19.33,Autumn
03-01-2022 00:00,S005,P0014,Toys,North,419,263,189,263.83,28.02,5,Sunny,1,23.72,Autumn
03-01-2022 00:00,S005,P0015,Toys,South,184,126,175,143.76,86.82,20,Cloudy,0,85.26,Autumn
03-01-2022 00:00,S005,P0016,Clothing,North,361,17,171,25.61,80.31,5,Cloudy,1,76.56,Spring
03-01-2022 00:00,S005,P0017,Toys,East,154,19,116,37.45,41.28,10,Rainy,0,40.59,Spring
03-01-2022 00:00,S005,P0018,Toys,North,376,36,53,43.47,38.42,0,Snowy,1,35.98,Winter
03-01-2022 00:00,S005,P0019,Toys,North,268,207,177,198.44,59.93,20,Snowy,0,64.67,Autumn
03-01-2022 00:00,S005,P0020,Toys,South,451,91,193,99.88,66.76,5,Sunny,0,62.53,Summer
04-01-2022 00:00,S001,P0001,Groceries,South,85,58,193,52.87,77.88,15,Cloudy,1,75.99,Winter
04-01-2022 00:00,S001,P0002,Electronics,North,91,91,142,82.65,88.22,15,Sunny,1,87.44,Autumn
04-01-2022 00:00,S001,P0003,Toys,South,184,70,191,82.51,10.55,15,Cloudy,0,7.6,Winter
04-01-2022 00:00,S001,P0004,Electronics,North,209,0,123,15.37,44.81,5,Sunny,1,45.53,Winter
04-01-2022 00:00,S001,P0005,Electronics,East,470,32,192,45.57,69.65,10,Snowy,0,73.5,Spring
04-01-2022 00:00,S001,P0006,Clothing,South,127,8,84,0.54,53.35,20,Cloudy,0,55.07,Spring
04-01-2022 00:00,S001,P0007,Groceries,North,367,341,39,336.71,33.47,5,Cloudy,0,28.95,Spring
04-01-2022 00:00,S001,P0008,Electronics,East,404,347,183,350.96,61.1,20,Sunny,0,58.46,Winter
04-01-2022 00:00,S001,P0009,Groceries,North,403,15,187,26.72,45.25,10,Sunny,0,46.74,Summer
04-01-2022 00:00,S001,P0010,Toys,East,494,85,122,92.86,94.98,20,Rainy,0,98.87,Autumn
04-01-2022 00:00,S001,P0011,Toys,South,421,30,33,49.2,24.21,0,Sunny,0,25.48,Spring
04-01-2022 00:00,S001,P0012,Electronics,West,150,136,129,140.64,66.07,5,Snowy,0,70.84,Winter
04-01-2022 00:00,S001,P0013,Toys,North,94,31,174,46.7,34.68,10,Sunny,0,33.73,Winter
04-01-2022 00:00,S001,P0014,Clothing,East,77,7,76,22.66,98.28,15,Cloudy,1,95.38,Spring
04-01-2022 00:00,S001,P0015,Electronics,West,430,377,118,371.89,87.24,10,Cloudy,1,88.66,Spring
04-01-2022 00:00,S001,P0016,Groceries,North,168,28,32,33.2,93.4,10,Sunny,0,93.22,Summer
04-01-2022 00:00,S001,P0017,Toys,West,353,348,36,349.59,53.02,0,Cloudy,1,57.08,Autumn
04-01-2022 00:00,S001,P0018,Groceries,South,380,258,66,258.58,58.54,5,Sunny,1,60.77,Summer
04-01-2022 00:00,S001,P0019,Toys,West,127,41,191,50.38,63.29,15,Sunny,1,61.73,Autumn
04-01-2022 00:00,S001,P0020,Electronics,North,153,49,139,44.55,10.93,0,Snowy,1,10.76,Winter
04-01-2022 00:00,S002,P0001,Clothing,North,108,83,25,85.5,45.49,5,Sunny,1,44.33,Spring
04-01-2022 00:00,S002,P0002,Furniture,West,109,60,172,71.47,52.33,10,Cloudy,1,51.78,Summer
04-01-2022 00:00,S002,P0003,Toys,North,493,448,113,459.44,41.55,15,Rainy,0,44.02,Winter
04-01-2022 00:00,S002,P0004,Toys,East,289,11,21,26.96,58.13,0,Sunny,1,61.63,Summer
04-01-2022 00:00,S002,P0005,Groceries,East,425,390,175,407.4,25.67,10,Snowy,0,23.55,Spring
04-01-2022 00:00,S002,P0006,Clothing,West,118,81,139,88.67,33.96,0,Sunny,0,29.22,Summer
04-01-2022 00:00,S002,P0007,Electronics,North,449,121,118,132.54,81.35,20,Cloudy,0,82.18,Spring
04-01-2022 00:00,S002,P0008,Groceries,West,184,44,152,52.26,57.34,20,Rainy,0,56.99,Spring
04-01-2022 00:00,S002,P0009,Toys,East,239,88,31,104.13,50.36,15,Cloudy,0,47.77,Winter
04-01-2022 00:00,S002,P0010,Groceries,West,216,142,172,138.75,51.34,15,Rainy,1,53.35,Autumn
04-01-2022 00:00,S002,P0011,Toys,North,291,48,69,48.65,13.09,20,Snowy,1,11.98,Summer
04-01-2022 00:00,S002,P0012,Electronics,North,74,61,87,67.72,94.85,0,Cloudy,0,93.92,Winter
04-01-2022 00:00,S002,P0013,Electronics,East,429,140,180,151.22,16.47,5,Sunny,0,17.47,Summer
04-01-2022 00:00,S002,P0014,Toys,West,467,390,188,408.18,82.15,15,Cloudy,1,79.63,Summer
04-01-2022 00:00,S002,P0015,Toys,North,121,91,197,93.99,61.13,5,Rainy,0,62.56,Summer
04-01-2022 00:00,S002,P0016,Groceries,East,134,32,107,32.03,63.74,10,Snowy,0,61.83,Winter
04-01-2022 00:00,S002,P0017,Electronics,East,152,60,92,54.96,66.78,10,Snowy,1,67.89,Winter
04-01-2022 00:00,S002,P0018,Clothing,South,236,206,63,220.44,30.12,15,Sunny,1,27.89,Winter
04-01-2022 00:00,S002,P0019,Groceries,West,253,108,36,107.84,31.26,10,Sunny,1,33.52,Summer
04-01-2022 00:00,S002,P0020,Furniture,East,403,349,42,340.49,21.47,0,Rainy,0,17.22,Winter
04-01-2022 00:00,S003,P0001,Furniture,South,335,271,147,276.13,81.01,20,Rainy,0,83.63,Summer
04-01-2022 00:00,S003,P0002,Electronics,South,293,202,130,215.12,59.97,5,Snowy,1,61.76,Spring
04-01-2022 00:00,S003,P0003,Toys,North,169,34,91,24.17,26.87,10,Snowy,0,30.53,Summer
04-01-2022 00:00,S003,P0004,Clothing,West,294,165,43,164.1,99.12,10,Rainy,0,97.69,Summer
04-01-2022 00:00,S003,P0005,Groceries,North,69,2,161,21.27,24.29,5,Rainy,0,25.5,Summer
04-01-2022 00:00,S003,P0006,Electronics,East,328,308,113,323.67,18.48,0,Rainy,1,17.76,Autumn
04-01-2022 00:00,S003,P0007,Toys,North,173,76,157,75.54,54.73,10,Snowy,1,52.32,Spring
04-01-2022 00:00,S003,P0008,Toys,East,108,91,129,95.55,59.61,5,Rainy,1,57.85,Summer
04-01-2022 00:00,S003,P0009,Furniture,West,494,113,84,121.8,14.64,20,Cloudy,1,12.8,Spring
04-01-2022 00:00,S003,P0010,Electronics,East,366,274,102,268.6,63.63,15,Cloudy,1,62.96,Winter
04-01-2022 00:00,S003,P0011,Toys,East,441,116,52,128.01,95.99,10,Sunny,0,95.78,Autumn
04-01-2022 00:00,S003,P0012,Electronics,North,181,5,37,18.13,75.41,5,Rainy,1,75.03,Summer
04-01-2022 00:00,S003,P0013,Furniture,East,330,115,116,111.27,24.19,15,Rainy,1,28.03,Autumn
04-01-2022 00:00,S003,P0014,Clothing,East,228,79,158,75.88,85.33,0,Sunny,1,82.64,Spring
04-01-2022 00:00,S003,P0015,Electronics,East,344,223,53,235.42,15.58,15,Cloudy,0,19.75,Winter
04-01-2022 00:00,S003,P0016,Furniture,West,336,258,175,260.26,19.63,10,Cloudy,1,20.65,Summer
04-01-2022 00:00,S003,P0017,Toys,West,355,236,26,248.1,53.81,0,Rainy,0,49.72,Winter
04-01-2022 00:00,S003,P0018,Toys,North,431,309,165,323.61,37.49,20,Cloudy,0,40.66,Autumn
04-01-2022 00:00,S003,P0019,Groceries,North,172,32,160,26.96,38.2,0,Rainy,0,38.42,Summer
04-01-2022 00:00,S003,P0020,Clothing,South,145,44,122,43.44,84.13,15,Snowy,1,84.05,Winter
04-01-2022 00:00,S004,P0001,Furniture,South,487,145,149,154.43,20.39,15,Sunny,0,21.17,Summer
04-01-2022 00:00,S004,P0002,Groceries,North,216,150,162,141.65,70.46,20,Sunny,1,66.42,Summer
04-01-2022 00:00,S004,P0003,Toys,West,236,40,104,36.09,53.13,5,Snowy,1,48.66,Spring
04-01-2022 00:00,S004,P0004,Toys,West,260,245,199,256.94,82,10,Sunny,1,81.29,Winter
04-01-2022 00:00,S004,P0005,Furniture,North,435,241,160,255.72,75.55,15,Snowy,0,75.67,Autumn
04-01-2022 00:00,S004,P0006,Groceries,South,499,138,175,128.04,50.26,0,Cloudy,1,47.5,Autumn
04-01-2022 00:00,S004,P0007,Clothing,East,180,152,102,157.24,56.58,5,Cloudy,1,52.57,Autumn
04-01-2022 00:00,S004,P0008,Furniture,West,128,12,85,16.36,37.17,10,Rainy,1,32.41,Winter
04-01-2022 00:00,S004,P0009,Furniture,South,291,158,35,158.23,82.75,20,Sunny,1,83.85,Winter
04-01-2022 00:00,S004,P0010,Clothing,North,444,265,187,264.83,23.53,10,Sunny,1,24.56,Spring
04-01-2022 00:00,S004,P0011,Clothing,East,281,240,182,243.7,56.3,5,Sunny,0,60.74,Spring
04-01-2022 00:00,S004,P0012,Toys,North,189,153,155,145.17,94.09,5,Cloudy,0,90.8,Spring
04-01-2022 00:00,S004,P0013,Groceries,West,80,68,48,81.02,24.53,20,Snowy,1,23.7,Spring
04-01-2022 00:00,S004,P0014,Furniture,West,314,302,42,300.24,70.33,20,Snowy,0,72.22,Autumn
04-01-2022 00:00,S004,P0015,Clothing,West,167,70,42,69.66,79.68,5,Rainy,1,77.12,Spring
04-01-2022 00:00,S004,P0016,Groceries,West,129,92,73,89.92,25.69,0,Sunny,0,27.17,Autumn
04-01-2022 00:00,S004,P0017,Clothing,East,425,275,160,266.14,25.04,5,Sunny,1,29.56,Summer
04-01-2022 00:00,S004,P0018,Groceries,East,103,3,34,20.62,56.02,15,Sunny,0,59.96,Winter
04-01-2022 00:00,S004,P0019,Groceries,West,471,307,143,319.56,31.39,5,Rainy,1,29.82,Winter
04-01-2022 00:00,S004,P0020,Groceries,South,364,62,27,68.97,86.86,15,Snowy,0,89.19,Spring
04-01-2022 00:00,S005,P0001,Furniture,North,383,195,175,214.04,21.71,20,Rainy,0,24.12,Winter
04-01-2022 00:00,S005,P0002,Furniture,West,495,33,75,36.13,40.56,5,Rainy,1,39.9,Winter
04-01-2022 00:00,S005,P0003,Toys,South,439,263,107,266.77,29.2,5,Snowy,0,30.66,Winter
04-01-2022 00:00,S005,P0004,Toys,West,101,83,94,97.81,82.18,20,Cloudy,1,78.43,Summer
04-01-2022 00:00,S005,P0005,Toys,South,292,78,25,85.65,45.85,15,Sunny,1,43.84,Autumn
04-01-2022 00:00,S005,P0006,Clothing,West,466,118,75,133.87,42.08,10,Sunny,0,37.49,Summer
04-01-2022 00:00,S005,P0007,Clothing,North,175,147,130,141.44,51.22,10,Cloudy,1,54.22,Spring
04-01-2022 00:00,S005,P0008,Furniture,South,327,216,124,233.51,62.03,20,Cloudy,0,64.13,Summer
04-01-2022 00:00,S005,P0009,Groceries,West,194,27,43,26.91,36.53,15,Snowy,1,35.63,Spring
04-01-2022 00:00,S005,P0010,Electronics,North,349,172,189,171.35,84.66,5,Rainy,1,79.81,Winter
04-01-2022 00:00,S005,P0011,Toys,West,237,78,192,77.14,39.15,0,Snowy,1,35.15,Autumn
04-01-2022 00:00,S005,P0012,Clothing,South,220,196,82,187.61,45.65,15,Cloudy,1,48.04,Summer
04-01-2022 00:00,S005,P0013,Groceries,North,86,75,153,72.27,40.27,15,Sunny,1,41.66,Summer
04-01-2022 00:00,S005,P0014,Toys,West,334,11,179,8.45,82.99,15,Snowy,1,87.85,Spring
04-01-2022 00:00,S005,P0015,Clothing,West,186,144,197,150.43,60.15,20,Cloudy,1,61.9,Summer
04-01-2022 00:00,S005,P0016,Electronics,North,288,200,180,216.05,15.19,10,Sunny,0,12.13,Winter
04-01-2022 00:00,S005,P0017,Toys,North,460,256,107,252.35,37.46,20,Cloudy,1,33.09,Autumn
04-01-2022 00:00,S005,P0018,Groceries,East,482,118,168,137.7,34.44,10,Cloudy,0,33.51,Spring
04-01-2022 00:00,S005,P0019,Toys,North,278,244,24,259.18,84.99,20,Rainy,0,85.21,Autumn
04-01-2022 00:00,S005,P0020,Furniture,West,128,54,139,62.09,81.63,10,Rainy,0,78.32,Autumn
05-01-2022 00:00,S001,P0001,Groceries,South,238,147,37,150.27,28.46,20,Sunny,1,29.4,Winter
05-01-2022 00:00,S001,P0002,Toys,West,270,220,165,237,79.54,10,Rainy,0,80.22,Spring
05-01-2022 00:00,S001,P0003,Toys,South,216,97,198,101.54,80.57,5,Rainy,1,78.89,Summer
05-01-2022 00:00,S001,P0004,Electronics,North,172,29,73,40.03,93.53,20,Snowy,1,93.55,Autumn
05-01-2022 00:00,S001,P0005,Furniture,West,405,192,76,193.38,46.13,0,Cloudy,0,42.56,Spring
05-01-2022 00:00,S001,P0006,Toys,North,338,158,139,168.84,60.2,0,Rainy,1,57.13,Winter
05-01-2022 00:00,S001,P0007,Groceries,West,409,8,143,17.44,53.65,5,Cloudy,0,53.31,Autumn
05-01-2022 00:00,S001,P0008,Electronics,West,102,42,23,35.11,59.2,5,Snowy,0,58.19,Winter
05-01-2022 00:00,S001,P0009,Furniture,East,433,5,185,6.6,98.03,5,Rainy,0,93.57,Spring
05-01-2022 00:00,S001,P0010,Furniture,East,288,93,169,85.66,32.6,20,Rainy,0,32.17,Spring
05-01-2022 00:00,S001,P0011,Groceries,North,485,44,191,54.08,53.31,5,Sunny,1,52.89,Spring
05-01-2022 00:00,S001,P0012,Electronics,West,414,78,91,76.67,93.96,20,Sunny,0,98.29,Summer
05-01-2022 00:00,S001,P0013,Toys,East,370,57,24,55.73,83.3,0,Snowy,0,82.46,Summer
05-01-2022 00:00,S001,P0014,Toys,North,233,161,171,155.79,12.66,15,Rainy,1,12.38,Autumn
05-01-2022 00:00,S001,P0015,Toys,West,272,172,139,183.33,55.77,20,Rainy,1,59.56,Winter
05-01-2022 00:00,S001,P0016,Groceries,East,189,132,196,143.24,30.15,15,Rainy,0,26.17,Autumn
05-01-2022 00:00,S001,P0017,Electronics,East,120,46,156,53.06,63.75,5,Snowy,0,60.02,Winter
05-01-2022 00:00,S001,P0018,Groceries,South,248,17,200,17.8,97.51,10,Snowy,0,97.99,Spring
05-01-2022 00:00,S001,P0019,Electronics,West,492,38,167,47.82,49.8,5,Rainy,1,47.76,Autumn
05-01-2022 00:00,S001,P0020,Toys,West,355,11,26,4.5,33.3,10,Rainy,0,37.71,Winter
05-01-2022 00:00,S002,P0001,Furniture,East,250,161,70,171.45,56.24,15,Snowy,1,60.32,Spring
05-01-2022 00:00,S002,P0002,Electronics,North,182,101,81,92.92,43.43,20,Sunny,1,39.61,Autumn
05-01-2022 00:00,S002,P0003,Electronics,North,274,263,91,257.46,30.78,10,Snowy,0,34.67,Summer
05-01-2022 00:00,S002,P0004,Furniture,North,148,32,142,25.88,82.85,5,Sunny,0,78.98,Autumn
05-01-2022 00:00,S002,P0005,Clothing,West,241,209,36,212.58,87.11,0,Cloudy,1,83.23,Spring
05-01-2022 00:00,S002,P0006,Groceries,West,131,24,176,22.17,56.68,5,Cloudy,0,60.18,Spring
05-01-2022 00:00,S002,P0007,Groceries,South,80,20,176,34.05,80.01,5,Rainy,1,80.65,Winter
05-01-2022 00:00,S002,P0008,Clothing,East,483,148,111,145.1,41.24,0,Cloudy,1,44.9,Autumn
05-01-2022 00:00,S002,P0009,Toys,West,228,100,183,109.92,96.96,5,Cloudy,1,98.62,Spring
05-01-2022 00:00,S002,P0010,Toys,East,202,129,55,119.12,87.69,20,Snowy,0,83.87,Autumn
05-01-2022 00:00,S002,P0011,Furniture,East,440,257,41,266.89,74.45,5,Cloudy,1,76.99,Spring
05-01-2022 00:00,S002,P0012,Groceries,West,264,262,29,269.59,53.28,5,Rainy,0,56.77,Summer
05-01-2022 00:00,S002,P0013,Toys,East,296,200,20,214.64,25.38,15,Cloudy,1,25.99,Spring
05-01-2022 00:00,S002,P0014,Groceries,West,201,56,187,69.26,23.84,10,Sunny,1,19.73,Spring
05-01-2022 00:00,S002,P0015,Clothing,South,70,24,28,17.01,52.21,20,Cloudy,0,56.17,Summer
05-01-2022 00:00,S002,P0016,Furniture,West,176,105,174,106.4,79.34,20,Cloudy,0,79.16,Spring
05-01-2022 00:00,S002,P0017,Groceries,East,399,294,100,302.77,13.13,15,Snowy,0,9.46,Summer
05-01-2022 00:00,S002,P0018,Groceries,East,294,142,63,154.25,23.28,15,Cloudy,1,23.86,Autumn
05-01-2022 00:00,S002,P0019,Electronics,South,222,55,27,68.88,67.3,10,Sunny,1,66.27,Spring
05-01-2022 00:00,S002,P0020,Electronics,South,123,24,110,27.69,17.35,20,Cloudy,1,13.22,Autumn
05-01-2022 00:00,S003,P0001,Electronics,West,388,53,55,47.35,93.06,0,Snowy,1,88.15,Summer
05-01-2022 00:00,S003,P0002,Groceries,South,191,189,177,187.88,84.04,20,Cloudy,0,87.67,Winter
05-01-2022 00:00,S003,P0003,Furniture,East,370,146,68,155.15,25.75,0,Rainy,1,30.21,Summer
05-01-2022 00:00,S003,P0004,Furniture,East,463,186,77,188.51,76.32,20,Cloudy,0,79.04,Summer
05-01-2022 00:00,S003,P0005,Toys,West,140,77,149,90.49,49.52,20,Snowy,1,54.31,Spring
05-01-2022 00:00,S003,P0006,Furniture,East,314,225,135,220.06,93.81,0,Snowy,0,89.3,Autumn
05-01-2022 00:00,S003,P0007,Clothing,East,79,66,69,74.14,76.7,10,Rainy,1,73.33,Summer
05-01-2022 00:00,S003,P0008,Electronics,South,411,35,83,35.46,24.28,15,Snowy,1,21.81,Winter
05-01-2022 00:00,S003,P0009,Electronics,West,117,1,64,7.16,13.87,15,Rainy,1,14.32,Spring
05-01-2022 00:00,S003,P0010,Clothing,West,109,95,73,90.43,14.93,10,Sunny,0,17.34,Winter
05-01-2022 00:00,S003,P0011,Electronics,East,438,255,85,269.91,22.22,10,Snowy,1,25.17,Spring
05-01-2022 00:00,S003,P0012,Toys,East,480,132,174,122.08,57.69,5,Cloudy,0,56.53,Winter
05-01-2022 00:00,S003,P0013,Furniture,East,284,234,168,232.6,80.36,15,Rainy,1,78.62,Winter
05-01-2022 00:00,S003,P0014,Furniture,South,444,42,86,44.15,40.6,10,Rainy,1,37.42,Winter
05-01-2022 00:00,S003,P0015,Furniture,South,278,25,81,28.28,86.8,0,Snowy,0,90.41,Autumn
05-01-2022 00:00,S003,P0016,Toys,North,202,30,195,29.93,30.33,15,Snowy,1,27.66,Autumn
05-01-2022 00:00,S003,P0017,Toys,East,192,28,175,18.54,29.03,0,Snowy,0,25.22,Summer
05-01-2022 00:00,S003,P0018,Groceries,South,168,38,74,41.71,97.97,15,Cloudy,0,102.22,Spring
05-01-2022 00:00,S003,P0019,Toys,West,308,149,35,167.46,31.18,0,Sunny,1,34.2,Winter
05-01-2022 00:00,S003,P0020,Groceries,North,286,192,70,205.67,65.34,10,Rainy,0,63.05,Autumn
05-01-2022 00:00,S004,P0001,Toys,North,201,198,103,212.56,57.58,10,Cloudy,0,58.98,Summer
05-01-2022 00:00,S004,P0002,Electronics,North,135,83,49,88.88,54.02,20,Rainy,0,58.22,Winter
05-01-2022 00:00,S004,P0003,Furniture,North,258,97,172,102.13,69.96,10,Snowy,1,70.94,Autumn
05-01-2022 00:00,S004,P0004,Toys,North,357,173,97,190.9,51.07,5,Sunny,1,50.35,Spring
05-01-2022 00:00,S004,P0005,Electronics,East,387,69,199,87.46,99.12,20,Rainy,1,95.19,Autumn
05-01-2022 00:00,S004,P0006,Furniture,East,378,256,169,271.82,77.59,15,Sunny,0,79.28,Autumn
05-01-2022 00:00,S004,P0007,Electronics,North,249,246,124,246.58,87.6,10,Snowy,0,92.28,Summer
05-01-2022 00:00,S004,P0008,Clothing,South,448,332,184,343.03,43.67,15,Cloudy,1,40.57,Summer
05-01-2022 00:00,S004,P0009,Toys,North,348,325,97,321.15,89.52,0,Rainy,0,87.3,Summer
05-01-2022 00:00,S004,P0010,Groceries,East,412,53,75,72.67,12.89,0,Snowy,1,13.92,Autumn
05-01-2022 00:00,S004,P0011,Groceries,West,344,17,30,26.69,92.7,5,Sunny,0,97.29,Autumn
05-01-2022 00:00,S004,P0012,Toys,West,475,223,172,241.25,31.47,20,Snowy,0,29.24,Spring
05-01-2022 00:00,S004,P0013,Electronics,West,400,95,86,113.09,89.52,0,Cloudy,0,91.76,Autumn
05-01-2022 00:00,S004,P0014,Toys,North,424,225,37,220.89,54.44,20,Sunny,0,57.58,Winter
05-01-2022 00:00,S004,P0015,Groceries,East,441,216,118,207.56,21.75,15,Sunny,0,21.05,Winter
05-01-2022 00:00,S004,P0016,Electronics,North,421,324,27,318.43,60.8,0,Rainy,1,58.01,Spring
05-01-2022 00:00,S004,P0017,Toys,South,278,75,56,90.62,60.17,5,Sunny,0,55.33,Summer
05-01-2022 00:00,S004,P0018,Electronics,West,319,158,176,170.15,19.17,15,Rainy,1,20.52,Winter
05-01-2022 00:00,S004,P0019,Electronics,West,353,55,35,56.6,45.92,20,Snowy,0,46.95,Winter
05-01-2022 00:00,S004,P0020,Toys,South,149,131,42,147.54,23.85,5,Cloudy,0,19.43,Autumn
05-01-2022 00:00,S005,P0001,Toys,South,371,74,115,93.27,40.47,20,Cloudy,0,40.3,Spring
05-01-2022 00:00,S005,P0002,Toys,West,98,59,94,62.06,26.25,15,Snowy,1,28.27,Autumn
05-01-2022 00:00,S005,P0003,Electronics,South,318,150,171,145.3,82.08,5,Rainy,0,82.7,Spring
05-01-2022 00:00,S005,P0004,Groceries,North,200,135,192,145.91,50.59,15,Sunny,0,54.05,Spring
05-01-2022 00:00,S005,P0005,Toys,West,299,79,117,97.08,49.08,5,Rainy,0,45.5,Spring
05-01-2022 00:00,S005,P0006,Groceries,South,392,62,125,68.41,12.38,0,Rainy,1,16.24,Summer
05-01-2022 00:00,S005,P0007,Clothing,East,399,130,77,123.53,49.02,20,Cloudy,0,53.33,Autumn
05-01-2022 00:00,S005,P0008,Toys,North,192,74,116,66.44,27.8,10,Sunny,1,31.34,Summer
05-01-2022 00:00,S005,P0009,Clothing,West,149,16,23,34.95,59.13,10,Rainy,0,59.09,Summer
05-01-2022 00:00,S005,P0010,Furniture,North,406,342,195,353.01,43.1,5,Cloudy,1,42.19,Summer
05-01-2022 00:00,S005,P0011,Electronics,South,91,48,155,51.37,13.33,5,Cloudy,0,13.1,Autumn
05-01-2022 00:00,S005,P0012,Clothing,East,228,224,147,218.16,98.66,10,Snowy,0,103.3,Spring
